Filename,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
00530_00001.ppm,116,115,10,10,106,105,40
00530_00002.ppm,145,140,12,12,132,127,40
00543_00000.ppm,105,104,9,9,96,94,40
00543_00001.ppm,130,124,11,10,118,114,40
00543_00002.ppm,170,167,14,14,156,153,40
00706_00000.ppm,382,352,32,29,349,323,40
00706_00001.ppm,362,489,30,41,331,447,40
00706_00002.ppm,347,529,29,44,317,484,40
00708_00000.ppm,251,237,21,20,230,216,40
00708_00001.ppm,203,190,17,16,185,173,40
00708_00002.ppm,223,211,19,18,203,192,40
00711_00000.ppm,287,296,24,25,263,271,40
00711_00001.ppm,235,236,20,20,214,215,40
00711_00002.ppm,260,263,22,22,238,241,40
00730_00000.ppm,70,47,6,5,64,41,40
00730_00001.ppm,68,45,6,5,62,39,40
00730_00002.ppm,68,44,6,5,61,38,40
00730_00003.ppm,64,41,5,5,59,36,40
00731_00000.ppm,70,71,6,6,63,64,40
00731_00001.ppm,70,74,6,6,63,67,40
00731_00002.ppm,72,75,6,6,65,69,40
00744_00000.ppm,62,57,5,5,56,51,40
00744_00001.ppm,62,58,5,5,56,52,40
00744_00002.ppm,61,56,5,5,56,50,40
00765_00000.ppm,61,55,5,5,56,49,40
00765_00001.ppm,61,55,5,5,55,50,40
00765_00002.ppm,61,55,5,5,55,49,40
00767_00000.ppm,71,70,6,6,64,64,40
00767_00001.ppm,72,73,6,6,65,66,40
00767_00002.ppm,73,79,6,7,67,71,40
00787_00000.ppm,44,41,5,5,39,35,40
00787_00001.ppm,45,42,5,5,39,36,40
00787_00002.ppm,43,39,5,5,37,34,40
00797_00000.ppm,135,121,11,10,123,110,40
00797_00001.ppm,176,164,15,14,160,149,40
00797_00002.ppm,151,139,13,12,137,127,40
00798_00000.ppm,64,64,5,5,59,58,40
00798_00001.ppm,74,74,6,6,67,67,40
00798_00002.ppm,70,69,6,6,63,63,40
00799_00000.ppm,122,112,10,9,111,103,40
00799_00001.ppm,139,124,12,10,127,113,40
00799_00002.ppm,154,142,13,12,141,129,40
00817_00000.ppm,95,95,8,8,87,86,40
00817_00001.ppm,96,92,8,8,88,84,40
00817_00002.ppm,97,98,8,8,89,90,40
00819_00000.ppm,73,63,6,5,67,57,40
00819_00001.ppm,71,62,6,5,65,56,40
00819_00002.ppm,72,62,6,5,66,56,40
00826_00000.ppm,165,156,14,13,151,143,40
00826_00001.ppm,182,175,15,15,166,159,40
00826_00002.ppm,144,135,12,11,131,123,40
00829_00000.ppm,187,132,16,11,171,121,40
00829_00001.ppm,182,123,15,10,166,112,40
00829_00002.ppm,193,134,16,11,176,123,40
00853_00000.ppm,111,110,9,9,102,100,40
00853_00001.ppm,115,112,10,9,104,103,40
00853_00002.ppm,119,121,10,10,109,111,40
00862_00000_40.ppm,160,157,13,13,147,144,40
00862_00001_40.ppm,122,122,10,10,112,112,40
00862_00002_40.ppm,144,143,12,12,131,130,40
00863_00000.ppm,127,124,11,10,115,114,40
00863_00001.ppm,141,135,12,11,128,123,40
00863_00002.ppm,148,146,12,12,135,134,40
00868_00000.ppm,127,120,11,10,116,110,40
00868_00001.ppm,98,95,8,8,90,86,40
00868_00002.ppm,80,73,7,6,72,67,40
00870_00000.ppm,131,130,11,11,119,119,40
00870_00001.ppm,148,152,12,13,136,139,40
00870_00002.ppm,117,116,10,10,107,105,40
00872_00000.ppm,255,49,21,5,233,44,40
00872_00001.ppm,243,51,20,5,223,45,40
00872_00002.ppm,252,48,21,5,231,43,40
00894_00000.ppm,104,76,9,6,94,70,40
00894_00001.ppm,106,76,9,6,97,70,40
00913_00000.ppm,111,109,9,9,102,99,40
00913_00001.ppm,135,140,11,12,123,127,40
00913_00002.ppm,120,122,10,10,110,112,40
00990_00000.ppm,129,127,11,11,118,116,40
00990_00001.ppm,147,145,12,12,135,132,40
00990_00002.ppm,111,111,9,9,102,101,40
00993_00000.ppm,120,118,10,10,109,108,40
00993_00001.ppm,107,103,9,9,97,93,40
00993_00002.ppm,96,94,8,8,88,85,40
00997_00000.ppm,124,111,10,9,114,102,40
00997_00001.ppm,146,131,12,11,133,120,40
00997_00002.ppm,133,121,11,10,122,110,40
01025_00000.ppm,111,111,9,9,101,101,40
01025_00001.ppm,128,128,11,11,116,116,40
01025_00002.ppm,151,152,13,13,137,139,40
01027_00000.ppm,163,168,14,14,148,153,40
01027_00001.ppm,128,131,11,11,117,119,40
01027_00002.ppm,115,116,10,10,105,105,40
01177_00000.ppm,92,62,8,5,84,56,40
01177_00001.ppm,92,56,8,5,84,51,40
01177_00002.ppm,156,98,13,8,143,89,40
01178_00000.ppm,58,55,5,5,53,49,40
01178_00001.ppm,60,59,5,5,54,54,40
01178_00002.ppm,62,63,5,5,56,57,40
01179_00000.ppm,128,122,11,10,117,111,40
01179_00001.ppm,118,112,10,9,108,103,40
01185_00000.ppm,166,164,14,14,152,150,40
01185_00001.ppm,213,212,18,18,195,193,40
01185_00002.ppm,271,266,23,22,248,243,40
01202_00000.ppm,107,105,9,9,97,96,40
01202_00001.ppm,96,93,8,8,88,85,40
01202_00002.ppm,121,119,10,10,110,109,40
01297_00000.ppm,134,141,11,12,122,128,40
01297_00001.ppm,94,92,8,8,85,83,40
01297_00002.ppm,145,96,12,8,133,87,40
01333_00000.ppm,83,79,7,7,76,72,40
01333_00001.ppm,176,73,15,6,160,67,40
01333_00002.ppm,95,94,8,8,87,86,40
01343_00000.ppm,106,98,9,8,96,90,40
01343_00001.ppm,84,79,7,7,76,71,40
01343_00002.ppm,182,84,15,7,166,76,40
01361_00000.ppm,80,82,7,7,73,75,40
01361_00001.ppm,217,189,18,16,198,173,40
01361_00002.ppm,183,123,15,10,167,113,40
01384_00000.ppm,63,63,5,5,58,57,40
01384_00001.ppm,64,57,5,5,58,52,40
01384_00002.ppm,61,47,5,5,55,41,40
01387_00000.ppm,105,94,9,8,95,86,40
01387_00001.ppm,103,107,9,9,94,98,40
01387_00002.ppm,105,107,9,9,95,97,40
01411_00000.ppm,178,171,15,14,163,157,40
01411_00001.ppm,119,115,10,10,109,104,40
01411_00002.ppm,76,74,6,6,69,68,40
01412_00000.ppm,107,104,9,9,97,95,40
01412_00001.ppm,106,105,9,9,97,95,40
01412_00002.ppm,104,94,9,8,95,86,40
01435_00000.ppm,103,91,9,8,93,83,40
01435_00001.ppm,80,70,7,6,72,64,40
01443_00000.ppm,146,135,12,11,133,124,40
01443_00001.ppm,95,91,8,8,87,83,40
01443_00002.ppm,97,92,8,8,89,83,40
01445_00000.ppm,111,107,9,9,101,97,40
01445_00001.ppm,107,86,9,7,98,78,40
01445_00002.ppm,107,111,9,9,97,102,40
01451_00000.ppm,272,118,23,10,248,107,40
01451_00001.ppm,92,81,8,7,83,74,40
01451_00002.ppm,72,63,6,5,65,58,40
01468_00000.ppm,61,60,5,5,55,54,40
01468_00001.ppm,81,86,7,7,73,79,40
01468_00002.ppm,139,121,12,10,126,110,40
01469_00000.ppm,62,60,5,5,56,54,40
01469_00001.ppm,82,76,7,6,74,69,40
01469_00002.ppm,133,83,11,7,122,76,40
01483_00000.ppm,240,241,20,20,219,221,40
01483_00001.ppm,155,155,13,13,142,142,40
01483_00002.ppm,116,117,10,10,106,106,40
01548_00000.ppm,213,116,18,10,194,105,40
01548_00001.ppm,88,84,7,7,80,77,40
01548_00002.ppm,110,103,9,9,100,94,40
01566_00000.ppm,94,81,8,7,85,74,40
01566_00001.ppm,122,112,10,9,111,103,40
01566_00002.ppm,154,144,13,12,140,132,40
01567_00000.ppm,129,131,11,11,118,119,40
01567_00001.ppm,111,110,9,9,102,101,40
01567_00002.ppm,231,153,19,13,212,140,40
01591_00000.ppm,104,98,9,8,94,90,40
01591_00001.ppm,212,122,18,10,193,112,40
01593_00000.ppm,417,189,35,16,381,173,40
01593_00001.ppm,165,163,14,14,150,148,40
01593_00002.ppm,208,207,17,17,191,189,40
01608_00000.ppm,169,157,14,13,155,143,40
01608_00001.ppm,134,127,11,11,122,115,40
01608_00002.ppm,235,208,20,17,214,191,40
01650_00000.ppm,64,62,5,5,59,57,40
01650_00001.ppm,80,75,7,6,73,68,40
01650_00002.ppm,107,94,9,8,97,86,40
01659_00000.ppm,181,135,15,11,165,124,40
01659_00001.ppm,117,105,10,9,106,96,40
01659_00002.ppm,127,104,11,9,115,95,40
01697_00000.ppm,131,111,11,9,119,101,40
01697_00001.ppm,110,97,9,8,100,89,40
01697_00002.ppm,93,84,8,7,85,76,40
01698_00000.ppm,51,51,5,5,46,46,40
01698_00001.ppm,241,131,20,11,221,119,40
01698_00002.ppm,241,91,20,8,221,82,40
01700_00000_40.ppm,100,97,8,8,91,89,40
01700_00001_40.ppm,121,118,10,10,110,108,40
01700_00002.ppm,244,123,20,10,223,112,40
01729_00000.ppm,67,67,6,6,60,60,40
01729_00001.ppm,62,60,5,5,56,55,40
01729_00002.ppm,55,54,5,5,49,49,40
01737_00000.ppm,142,131,12,11,130,119,40
01737_00001.ppm,100,94,8,8,92,85,40
01737_00002.ppm,79,73,7,6,72,67,40
01741_00000.ppm,73,79,6,7,67,72,40
01741_00001.ppm,62,64,5,5,57,58,40
01741_00002.ppm,52,51,5,5,47,45,40
01791_00000.ppm,73,75,6,6,67,68,40
01791_00001.ppm,192,93,16,8,176,85,40
01791_00002.ppm,171,152,14,13,157,139,40
01792_00000.ppm,228,67,19,6,208,60,40
01792_00001.ppm,191,67,16,6,175,60,40
01792_00002.ppm,117,53,10,5,107,48,40
01795_00000.ppm,208,196,17,16,190,179,40
01795_00001.ppm,139,135,12,11,127,123,40
01795_00002.ppm,91,92,8,8,83,83,40
01819_00000.ppm,88,84,7,7,81,76,40
01819_00001.ppm,147,133,12,11,134,122,40
01819_00002.ppm,70,68,6,6,63,61,40
01821_00000.ppm,154,136,13,11,140,125,40
01821_00001.ppm,92,85,8,7,84,77,40
01821_00002.ppm,73,68,6,6,66,62,40
01822_00000.ppm,127,127,11,11,116,116,40
01822_00001.ppm,96,96,8,8,88,88,40
01822_00002.ppm,64,67,5,6,59,60,40
01825_00000.ppm,71,74,6,6,65,68,40
01825_00001.ppm,240,76,20,6,219,70,40
01825_00002.ppm,225,117,19,10,206,107,40
01826_00000.ppm,79,74,7,6,71,67,40
01826_00001.ppm,97,95,8,8,89,87,40
01826_00002.ppm,64,62,5,5,59,57,40
01827_00000.ppm,171,163,14,14,157,148,40
01827_00001.ppm,116,111,10,9,105,102,40
01827_00002.ppm,85,81,7,7,78,74,40
00084_00000.ppm,134,140,11,12,122,127,41
00084_00001.ppm,142,147,12,12,129,134,41
00084_00002.ppm,136,141,11,12,124,128,41
00085_00000.ppm,133,133,11,11,121,122,41
00085_00001.ppm,139,141,12,12,126,129,41
00085_00002.ppm,140,144,12,12,128,132,41
00087_00000.ppm,55,53,5,5,50,48,41
00087_00001.ppm,68,67,6,6,62,60,41
00087_00002.ppm,48,47,5,5,43,41,41
00088_00000.ppm,73,74,6,6,67,68,41
00088_00001.ppm,87,88,7,7,80,81,41
00088_00002.ppm,167,106,14,9,152,97,41
00089_00000.ppm,53,51,5,5,47,46,41
00089_00001.ppm,53,52,5,5,48,47,41
00089_00002.ppm,53,52,5,5,48,46,41
00104_00000.ppm,88,87,7,7,81,79,41
00104_00001.ppm,85,84,7,7,78,76,41
00104_00002.ppm,88,88,7,7,81,81,41
00105_00000.ppm,91,91,8,8,82,82,41
00105_00001.ppm,94,91,8,8,85,83,41
00105_00002.ppm,88,82,7,7,80,74,41
00110_00000.ppm,133,79,11,7,122,71,41
00110_00001.ppm,94,62,8,5,85,56,41
00110_00002.ppm,72,52,6,5,65,47,41
00120_00000.ppm,118,115,10,10,108,104,41
00120_00001.ppm,82,80,7,7,74,73,41
00120_00002.ppm,63,62,5,5,58,56,41
00122_00000.ppm,53,54,5,5,48,49,41
00122_00001.ppm,117,79,10,7,106,71,41
00122_00002.ppm,112,87,9,7,102,79,41
00124_00000.ppm,53,50,5,5,48,44,41
00124_00001.ppm,53,41,5,5,47,35,41
00124_00002.ppm,52,53,5,5,46,47,41
00717_00000_41.ppm,432,164,36,14,395,149,41
00717_00001_41.ppm,332,274,28,23,304,250,41
00717_00002_41.ppm,292,251,24,21,267,229,41
00721_00000.ppm,94,93,8,8,85,85,41
00721_00001.ppm,91,84,8,7,83,77,41
00721_00002.ppm,86,83,7,7,79,75,41
00889_00000.ppm,169,163,14,14,155,148,41
00889_00001.ppm,155,147,13,12,141,134,41
00889_00002.ppm,121,119,10,10,111,108,41
00986_00000.ppm,130,123,11,10,119,113,41
00986_00001.ppm,112,107,9,9,103,97,41
00989_00000.ppm,97,95,8,8,88,87,41
00989_00001.ppm,92,91,8,8,84,82,41
00989_00002.ppm,86,87,7,7,79,79,41
00991_00000.ppm,115,121,10,10,105,111,41
00991_00001.ppm,106,117,9,10,96,107,41
00991_00002.ppm,98,115,8,10,89,104,41
00996_00000.ppm,79,79,7,7,71,71,41
00996_00001.ppm,97,96,8,8,89,88,41
00996_00002.ppm,129,123,11,10,117,113,41
00999_00000.ppm,144,140,12,12,132,127,41
00999_00001.ppm,131,122,11,10,120,111,41
00999_00002.ppm,111,109,9,9,101,99,41
01016_00000_41.ppm,178,154,15,13,163,140,41
01016_00001_41.ppm,179,155,15,13,163,142,41
01016_00002_41.ppm,177,154,15,13,162,141,41
01017_00000_41.ppm,139,122,12,10,126,111,41
01017_00001_41.ppm,109,98,9,8,100,89,41
01017_00002_41.ppm,121,108,10,9,111,99,41
01040_00000.ppm,131,124,11,10,119,114,41
01040_00001.ppm,107,103,9,9,97,94,41
01040_00002.ppm,116,108,10,9,106,98,41
01078_00000.ppm,175,156,15,13,159,143,41
01078_00001.ppm,203,181,17,15,186,165,41
01079_00000.ppm,100,95,8,8,91,86,41
01079_00001.ppm,95,86,8,7,86,78,41
01079_00002.ppm,139,122,12,10,127,112,41
01144_00000.ppm,141,136,12,11,129,125,41
01144_00001.ppm,127,123,11,10,116,113,41
01144_00002.ppm,111,111,9,9,102,101,41
01148_00000.ppm,64,71,5,6,59,64,41
01148_00001.ppm,62,67,5,6,57,61,41
01148_00002.ppm,60,62,5,5,55,56,41
01149_00000_41.ppm,116,107,10,9,106,97,41
01149_00001_41.ppm,121,110,10,9,110,100,41
01149_00002_41.ppm,109,104,9,9,100,94,41
01291_00000_41.ppm,207,207,17,17,189,189,41
01291_00001_41.ppm,128,124,11,10,117,114,41
01291_00002_41.ppm,92,87,8,7,84,80,41
01298_00000.ppm,223,167,19,14,204,152,41
01298_00001.ppm,180,139,15,12,164,126,41
01298_00002.ppm,135,112,11,9,124,103,41
01301_00000.ppm,106,91,9,8,96,82,41
01301_00001.ppm,103,96,9,8,93,87,41
01301_00002.ppm,108,115,9,10,98,104,41
01369_00000.ppm,99,99,8,8,91,90,41
01369_00001.ppm,151,153,13,13,137,140,41
01369_00002.ppm,195,199,16,17,179,181,41
01370_00000.ppm,332,147,28,12,304,134,41
01370_00001.ppm,136,131,11,11,125,120,41
01370_00002.ppm,116,109,10,9,105,99,41
01371_00000.ppm,145,135,12,11,133,123,41
01371_00001.ppm,122,115,10,10,111,105,41
01371_00002.ppm,103,95,9,8,93,86,41
01374_00000.ppm,290,284,24,24,265,260,41
01374_00001.ppm,296,196,25,16,271,180,41
01376_00000.ppm,100,104,8,9,91,94,41
01376_00001.ppm,119,123,10,10,108,112,41
01376_00002.ppm,392,227,33,19,358,208,41
01396_00000.ppm,316,229,26,19,290,210,41
01396_00001.ppm,309,248,26,21,282,227,41
01401_00000.ppm,271,179,23,15,248,164,41
01401_00001.ppm,104,104,9,9,95,94,41
01401_00002.ppm,87,88,7,7,79,80,41
01405_00000.ppm,284,123,24,10,259,113,41
01422_00000.ppm,100,104,8,9,92,94,41
01422_00001.ppm,194,121,16,10,177,110,41
01422_00002.ppm,92,88,8,7,83,81,41
01427_00000.ppm,82,79,7,7,74,72,41
01427_00001.ppm,108,103,9,9,98,94,41
01427_00002.ppm,193,94,16,8,176,86,41
01434_00000.ppm,95,87,8,7,86,79,41
01434_00001.ppm,112,107,9,9,103,97,41
01436_00000.ppm,199,212,17,18,181,193,41
01436_00001.ppm,240,241,20,20,219,220,41
01436_00002.ppm,254,195,21,16,233,179,41
01449_00000.ppm,151,148,13,12,137,135,41
01449_00001.ppm,151,143,13,12,137,130,41
01491_00000.ppm,123,92,10,8,112,83,41
01491_00001.ppm,217,134,18,11,198,123,41
01491_00002.ppm,155,108,13,9,142,98,41
01545_00000.ppm,131,94,11,8,120,85,41
01545_00001.ppm,229,141,19,12,210,128,41
01545_00002.ppm,170,110,14,9,155,100,41
01599_00000.ppm,216,135,18,11,197,124,41
01599_00001.ppm,110,105,9,9,100,96,41
01599_00002.ppm,76,73,6,6,69,67,41
01602_00000.ppm,103,73,9,6,93,66,41
01602_00001.ppm,67,64,6,5,60,58,41
01602_00002.ppm,79,81,7,7,72,74,41
01610_00000.ppm,94,93,8,8,85,84,41
01610_00001.ppm,110,109,9,9,101,99,41
01610_00002.ppm,206,121,17,10,188,111,41
01672_00000.ppm,69,68,6,6,62,61,41
01672_00001.ppm,85,81,7,7,78,74,41
01672_00002.ppm,117,110,10,9,106,101,41
01778_00000.ppm,416,239,35,20,381,218,41
01778_00001.ppm,220,160,18,13,202,147,41
01778_00002.ppm,139,83,12,7,127,75,41
01781_00000.ppm,154,141,13,12,140,128,41
01781_00001.ppm,115,104,10,9,104,95,41
01781_00002.ppm,92,84,8,7,83,77,41
01787_00000.ppm,91,85,8,7,82,77,41
01787_00001.ppm,110,107,9,9,101,97,41
01787_00002.ppm,155,153,13,13,142,139,41
00070_00000.ppm,171,106,14,9,157,97,42
00070_00001.ppm,81,83,7,7,73,75,42
00070_00002.ppm,63,62,5,5,58,57,42
00074_00000.ppm,54,53,5,5,49,47,42
00074_00001.ppm,62,58,5,5,56,52,42
00074_00002.ppm,74,70,6,6,67,63,42
00076_00000.ppm,142,86,12,7,129,78,42
00076_00001.ppm,56,56,5,5,50,51,42
00076_00002.ppm,67,68,6,6,60,61,42
00515_00000.ppm,117,80,10,7,107,73,42
00515_00001.ppm,148,99,12,8,135,90,42
00515_00002.ppm,206,123,17,10,188,113,42
00875_00000.ppm,115,112,10,9,104,103,42
00875_00001.ppm,127,128,11,11,116,117,42
00875_00002.ppm,139,140,12,12,127,127,42
00879_00000.ppm,115,91,10,8,105,82,42
01093_00000.ppm,143,143,12,12,131,130,42
01093_00001.ppm,143,142,12,12,130,129,42
01093_00002.ppm,145,139,12,12,133,126,42
01095_00000.ppm,195,187,16,16,178,171,42
01166_00000_42.ppm,140,135,12,11,128,124,42
01166_00001_42.ppm,132,115,11,10,121,105,42
01166_00002_42.ppm,130,106,11,9,119,96,42
01582_00000.ppm,127,122,11,10,115,111,42
01582_00001.ppm,92,91,8,8,84,82,42
01582_00002.ppm,71,69,6,6,65,63,42
01730_00000.ppm,148,75,12,6,136,69,42
01730_00001.ppm,72,68,6,6,66,61,42
01730_00002.ppm,62,62,5,5,57,56,42
01732_00000.ppm,63,63,5,5,58,58,42
01732_00001.ppm,128,55,11,5,117,49,42
01732_00002.ppm,127,43,11,5,116,38,42
01736_00000.ppm,145,82,12,7,133,75,42
01736_00001.ppm,143,62,12,5,131,56,42
01736_00002.ppm,68,60,6,5,62,54,42
00071_00000.ppm,68,67,6,6,61,61,43
00071_00001.ppm,100,100,8,8,92,92,43
00071_00002.ppm,84,83,7,7,77,75,43
00073_00000.ppm,73,72,6,6,67,65,43
00073_00001.ppm,62,59,5,5,56,54,43
00073_00002.ppm,95,87,8,7,86,79,43
00865_00000.ppm,106,83,9,7,96,75,43
00865_00001.ppm,105,87,9,7,96,79,43
00865_00002.ppm,106,85,9,7,97,78,43
00873_00000.ppm,115,119,10,10,104,108,43
00873_00001.ppm,98,98,8,8,90,89,43
00873_00002.ppm,86,84,7,7,79,76,43
00878_00000_43.ppm,119,119,10,10,109,109,43
00878_00001_43.ppm,127,122,11,10,116,111,43
00878_00002_43.ppm,132,131,11,11,121,120,43
01094_00000.ppm,129,128,11,11,117,117,43
01094_00001.ppm,112,115,9,10,102,104,43
01094_00002.ppm,122,121,10,10,111,110,43
01164_00000.ppm,357,295,30,25,327,269,43
01164_00001.ppm,352,334,29,28,323,306,43
01164_00002.ppm,351,310,29,26,322,284,43
01589_00000.ppm,70,63,6,5,63,58,43
01589_00001.ppm,91,81,8,7,83,74,43
01589_00002.ppm,127,111,11,9,116,102,43
01733_00000.ppm,67,60,6,5,61,55,43
01733_00001.ppm,76,72,6,6,70,65,43
01733_00002.ppm,141,72,12,6,129,66,43
01735_00000.ppm,72,67,6,6,65,61,43
01735_00001.ppm,127,64,11,5,115,59,43
01735_00002.ppm,130,55,11,5,119,49,43
00161_00000.ppm,148,103,12,9,136,93,44
00161_00001.ppm,181,130,15,11,165,119,44
00161_00002.ppm,105,70,9,6,96,64,44
00228_00000.ppm,230,141,19,12,210,128,44
00228_00001.ppm,175,112,15,9,159,103,44
00228_00002.ppm,119,80,10,7,109,72,44
00234_00000.ppm,106,59,9,5,97,54,44
00234_00001.ppm,139,72,12,6,126,65,44
00234_00002.ppm,205,103,17,9,188,94,44
00289_00000_44.ppm,97,70,8,6,88,64,44
00289_00001_44.ppm,82,56,7,5,75,51,44
00289_00002_44.ppm,73,51,6,5,67,46,44
00331_00000_44.ppm,165,110,14,9,151,100,44
00331_00001_44.ppm,206,142,17,12,188,129,44
00331_00002_44.ppm,115,80,10,7,105,73,44
01597_00000_44.ppm,169,131,14,11,154,119,44
01597_00001_44.ppm,215,157,18,13,197,143,44
01597_00002_44.ppm,322,225,27,19,294,206,44
01754_00000.ppm,117,81,10,7,107,73,44
01754_00001.ppm,166,111,14,9,151,101,44
01754_00002.ppm,280,188,23,16,256,172,44
01756_00000.ppm,116,76,10,6,105,70,44
01756_00001.ppm,168,111,14,9,153,102,44
01756_00002.ppm,309,202,26,17,282,185,44
01837_00000.ppm,100,63,8,5,92,57,44
01837_00001.ppm,151,94,13,8,138,86,44
01837_00002.ppm,286,171,24,14,262,157,44
01856_00000.ppm,110,74,9,6,100,68,44
01856_00001.ppm,359,241,30,20,329,220,44
01856_00002.ppm,160,109,13,9,146,99,44
01860_00000.ppm,105,70,9,6,96,64,44
01860_00001.ppm,144,96,12,8,132,88,44
01860_00002.ppm,321,225,27,19,293,206,44
01866_00000.ppm,116,68,10,6,105,62,44
01866_00001.ppm,331,166,28,14,302,152,44
01866_00002.ppm,172,96,14,8,158,87,44
01926_00000_44.ppm,129,85,11,7,117,78,44
01926_00001_44.ppm,94,61,8,5,85,56,44
01926_00002_44.ppm,206,139,17,12,188,127,44
01966_00000.ppm,280,188,23,16,256,172,44
01966_00001.ppm,155,106,13,9,142,96,44
01966_00002.ppm,118,80,10,7,108,72,44
01967_00000.ppm,363,254,30,21,333,233,44
01967_00001.ppm,176,118,15,10,160,108,44
01967_00002.ppm,115,75,10,6,105,69,44
01969_00000.ppm,302,213,25,18,276,195,44
01969_00001.ppm,166,111,14,9,151,101,44
01969_00002.ppm,112,75,9,6,103,69,44
00012_00000.ppm,110,71,9,6,100,65,45
00012_00001.ppm,109,73,9,6,100,67,45
00012_00002.ppm,107,79,9,7,98,71,45
00033_00000.ppm,127,81,11,7,116,74,45
00033_00001.ppm,100,63,8,5,91,58,45
00033_00002.ppm,177,122,15,10,161,111,45
00035_00000.ppm,143,111,12,9,130,101,45
00035_00001.ppm,116,91,10,8,106,83,45
00035_00002.ppm,96,70,8,6,88,64,45
00036_00000.ppm,160,116,13,10,146,106,45
00036_00001.ppm,121,84,10,7,111,76,45
00036_00002.ppm,103,69,9,6,93,62,45
00129_00000.ppm,123,95,10,8,112,87,45
00129_00001.ppm,96,70,8,6,88,63,45
00129_00002.ppm,83,58,7,5,76,52,45
00318_00000.ppm,166,118,14,10,152,108,45
00318_00001.ppm,109,70,9,6,100,64,45
00318_00002.ppm,121,82,10,7,111,74,45
00321_00000.ppm,135,108,11,9,123,98,45
00321_00001.ppm,109,81,9,7,99,73,45
00321_00002.ppm,248,94,21,8,226,85,45
00451_00000.ppm,103,76,9,6,93,69,45
00451_00001.ppm,80,55,7,5,73,49,45
00451_00002.ppm,71,49,6,5,65,43,45
00477_00000.ppm,130,92,11,8,119,84,45
00477_00001.ppm,130,91,11,8,119,82,45
00477_00002.ppm,132,98,11,8,120,90,45
00615_00000.ppm,176,143,15,12,160,131,45
00615_00001.ppm,179,128,15,11,164,116,45
00615_00002.ppm,179,121,15,10,163,110,45
00833_00000.ppm,117,79,10,7,107,71,45
00833_00001.ppm,99,58,8,5,90,52,45
00833_00002.ppm,88,55,7,5,81,50,45
00995_00000.ppm,82,52,7,5,75,47,45
00995_00001.ppm,72,48,6,5,65,43,45
01187_00000.ppm,117,82,10,7,106,74,45
01187_00001.ppm,117,83,10,7,106,76,45
01187_00002.ppm,118,80,10,7,107,73,45
01192_00000.ppm,85,56,7,5,78,50,45
01192_00001.ppm,86,56,7,5,78,51,45
01193_00000.ppm,91,60,8,5,82,54,45
01193_00001.ppm,88,61,7,5,81,56,45
01193_00002.ppm,91,63,8,5,82,57,45
01193_00003.ppm,88,60,7,5,81,54,45
01284_00000.ppm,184,134,15,11,169,123,45
01284_00001.ppm,187,133,16,11,170,122,45
01284_00002.ppm,188,129,16,11,172,118,45
01350_00000.ppm,122,69,10,6,111,62,45
01350_00001.ppm,124,100,10,8,113,92,45
01350_00002.ppm,127,80,11,7,116,72,45
01390_00000.ppm,97,72,8,6,89,66,45
01390_00001.ppm,98,70,8,6,90,64,45
01390_00002.ppm,97,63,8,5,89,58,45
01391_00000.ppm,97,71,8,6,89,64,45
01391_00001.ppm,100,75,8,6,91,68,45
01391_00002.ppm,97,67,8,6,88,60,45
01392_00000.ppm,99,82,8,7,91,75,45
01392_00001.ppm,97,67,8,6,89,60,45
01392_00002.ppm,96,62,8,5,87,57,45
01432_00000.ppm,220,166,18,14,202,151,45
01432_00001.ppm,227,176,19,15,208,161,45
01432_00002.ppm,236,164,20,14,215,150,45
01489_00000.ppm,160,136,13,11,147,125,45
01489_00001.ppm,157,106,13,9,144,96,45
01489_00002.ppm,148,94,12,8,135,85,45
01573_00000.ppm,105,72,9,6,96,66,45
01573_00001.ppm,151,106,13,9,137,96,45
01573_00002.ppm,338,117,28,10,310,107,45
01637_00000.ppm,351,256,29,21,321,235,45
01637_00001.ppm,338,251,28,21,309,230,45
01637_00002.ppm,315,224,26,19,289,204,45
01679_00000.ppm,192,141,16,12,176,129,45
01679_00001.ppm,193,145,16,12,176,132,45
01679_00002.ppm,199,133,17,11,181,121,45
00090_00000.ppm,119,87,10,7,108,80,46
00090_00001.ppm,116,79,10,7,106,72,46
00090_00002.ppm,115,81,10,7,104,74,46
00106_00000.ppm,132,110,11,9,121,101,46
00106_00001.ppm,140,99,12,8,127,90,46
00106_00002.ppm,95,68,8,6,86,61,46
00113_00000.ppm,88,49,7,5,81,43,46
00113_00001.ppm,168,111,14,9,153,102,46
00113_00002.ppm,129,80,11,7,118,72,46
00115_00000.ppm,165,88,14,7,151,80,46
00115_00001.ppm,70,53,6,5,64,47,46
00115_00002.ppm,81,60,7,5,73,55,46
00290_00000.ppm,109,75,9,6,100,69,46
00290_00001.ppm,85,59,7,5,78,54,46
00704_00000.ppm,130,96,11,8,119,87,46
00704_00001.ppm,136,94,11,8,124,86,46
00704_00002.ppm,139,94,12,8,126,86,46
00803_00000.ppm,141,57,12,5,128,52,46
00803_00001.ppm,159,71,13,6,145,64,46
00803_00002.ppm,147,67,12,6,134,61,46
00814_00000.ppm,140,103,12,9,127,94,46
00814_00001.ppm,121,84,10,7,111,76,46
00814_00002.ppm,131,92,11,8,120,84,46
00827_00000.ppm,108,76,9,6,99,69,46
00827_00001.ppm,112,80,9,7,102,72,46
